Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	67578	1	OK	0.6471497	-0.4984731	0.2380624	0.5254028	-125.445	88.371	456.094	0.1984707	0
1	Port 2: NDI 8700340  s/n:34802401	67579	1	OK	0.6493028	-0.4941788	0.2396173	0.5260958	-124.609	88.145	457.244	0.1945254	0
1	Port 2: NDI 8700340  s/n:34802401	67580	1	OK	0.6512486	-0.4893272	0.2416213	0.5273076	-123.306	88.118	458.309	0.1963110	0
1	Port 2: NDI 8700340  s/n:34802401	67581	1	OK	0.6530102	-0.4851846	0.2445361	0.5276133	-122.273	87.941	459.526	0.1991956	0
1	Port 2: NDI 8700340  s/n:34802401	67582	1	OK	0.6546956	-0.4799640	0.2460125	0.5296094	-121.042	87.761	460.444	0.1896945	0
1	Port 2: NDI 8700340  s/n:34802401	67583	1	OK	0.6569466	-0.4758966	0.2477258	0.5296937	-120.184	87.383	461.535	0.1989610	0
1	Port 2: NDI 8700340  s/n:34802401	67584	1	OK	0.6582534	-0.4710735	0.2503064	0.5311676	-118.854	87.202	462.598	0.1962388	0
1	Port 2: NDI 8700340  s/n:34802401	67585	1	OK	0.6604254	-0.4669531	0.2520788	0.5312714	-117.585	86.940	463.636	0.1770210	0
1	Port 2: NDI 8700340  s/n:34802401	67586	1	OK	0.6622541	-0.4624920	0.2546032	0.5316934	-116.587	86.854	464.493	0.1944975	0
1	Port 2: NDI 8700340  s/n:34802401	67587	1	OK	0.6637476	-0.4578777	0.2570335	0.5326545	-115.157	86.676	465.423	0.1951776	0
1	Port 2: NDI 8700340  s/n:34802401	67588	1	OK	0.6638296	-0.4529042	0.2606265	0.5350531	-114.269	86.310	466.172	0.1898825	0
1	Port 2: NDI 8700340  s/n:34802401	67589	1	OK	0.6645425	-0.4479160	0.2635457	0.5369341	-113.058	86.031	466.917	0.1909372	0
1	Port 2: NDI 8700340  s/n:34802401	67590	1	OK	0.6661437	-0.4434438	0.2662314	0.5373370	-111.595	86.084	467.676	0.1917818	0
1	Port 2: NDI 8700340  s/n:34802401	67591	1	OK	0.6681035	-0.4392684	0.2684588	0.5372251	-110.228	85.858	468.430	0.1827903	0
1	Port 2: NDI 8700340  s/n:34802401	67592	1	OK	0.6699134	-0.4354043	0.2717972	0.5364377	-108.797	85.687	469.224	0.2091825	0
1	Port 2: NDI 8700340  s/n:34802401	67593	1	OK	0.6729540	-0.4318972	0.2736134	0.5345403	-107.364	85.543	469.969	0.1939683	0
1	Port 2: NDI 8700340  s/n:34802401	67594	1	OK	0.6745467	-0.4272399	0.2757761	0.5351639	-105.914	85.206	470.564	0.1869901	0
1	Port 2: NDI 8700340  s/n:34802401	67595	1	OK	0.6767328	-0.4230569	0.2777754	0.5346928	-104.665	84.816	471.127	0.1818340	0
1	Port 2: NDI 8700340  s/n:34802401	67596	1	OK	0.6790393	-0.4195297	0.2810551	0.5328307	-102.915	84.768	471.854	0.1928628	0
1	Port 2: NDI 8700340  s/n:34802401	67597	1	OK	0.6807683	-0.4155196	0.2834936	0.5324748	-101.531	84.692	472.345	0.2074530	0
1	Port 2: NDI 8700340  s/n:34802401	67598	1	OK	0.6804756	-0.4102421	0.2873117	0.5348891	-100.248	84.499	472.761	0.1848387	0
1	Port 2: NDI 8700340  s/n:34802401	67599	1	OK	0.6820049	-0.4064690	0.2898454	0.5344548	-98.713	84.168	473.238	0.1956271	0
1	Port 2: NDI 8700340  s/n:34802401	67600	1	OK	0.6836550	-0.4026114	0.2928928	0.5336045	-97.659	83.788	473.672	0.1951884	0
1	Port 2: NDI 8700340  s/n:34802401	67601	1	OK	0.6847754	-0.3985956	0.2965423	0.5331669	-95.961	83.659	474.114	0.2158895	0
1	Port 2: NDI 8700340  s/n:34802401	67602	1	OK	0.6869831	-0.3953199	0.2993571	0.5311889	-94.335	83.576	474.467	0.1942642	0
1	Port 2: NDI 8700340  s/n:34802401	67603	1	OK	0.6890483	-0.3919025	0.3017601	0.5296845	-92.829	83.316	474.788	0.2065832	0
1	Port 2: NDI 8700340  s/n:34802401	67604	1	OK	0.6907258	-0.3887973	0.3045866	0.5281681	-91.551	82.903	475.151	0.2214556	0
1	Port 2: NDI 8700340  s/n:34802401	67605	1	OK	0.6918159	-0.3850788	0.3084051	0.5272489	-89.714	83.117	475.350	0.1960234	0
1	Port 2: NDI 8700340  s/n:34802401	67606	1	OK	0.6942741	-0.3824209	0.3095753	0.5252627	-88.285	82.661	475.467	0.1946883	0
1	Port 2: NDI 8700340  s/n:34802401	67607	1	OK	0.6965626	-0.3798979	0.3123846	0.5223926	-86.936	82.507	475.644	0.1966782	0
1	Port 2: NDI 8700340  s/n:34802401	67608	1	OK	0.6984918	-0.3771611	0.3147275	0.5203895	-85.517	82.265	475.665	0.1981722	0
1	Port 2: NDI 8700340  s/n:34802401	67609	1	OK	0.7001797	-0.3746072	0.3181192	0.5178977	-83.860	82.138	475.775	0.1889513	0
1	Port 2: NDI 8700340  s/n:34802401	67610	1	OK	0.7019501	-0.3718413	0.3202279	0.5161921	-82.182	82.068	475.581	0.1929237	0
1	Port 2: NDI 8700340  s/n:34802401	67611	1	OK	0.7037782	-0.3700271	0.3234391	0.5129946	-80.967	81.789	475.561	0.1969483	0
1	Port 2: NDI 8700340  s/n:34802401	67612	1	OK	0.7043840	-0.3672629	0.3268724	0.5119722	-79.420	81.856	475.345	0.1896531	0
1	Port 2: NDI 8700340  s/n:34802401	67613	1	OK	0.7040048	-0.3641121	0.3310758	0.5120434	-78.293	81.819	475.108	0.1901108	0
1	Port 2: NDI 8700340  s/n:34802401	67614	1	OK	0.7048514	-0.3619587	0.3344102	0.5102354	-76.915	81.556	474.925	0.1928177	0
1	Port 2: NDI 8700340  s/n:34802401	67615	1	OK	0.7058144	-0.3596690	0.3383107	0.5079470	-75.246	81.321	474.694	0.1841216	0
1	Port 2: NDI 8700340  s/n:34802401	67616	1	OK	0.7093578	-0.3585723	0.3403209	0.5024133	-73.413	81.032	474.266	0.1986942	0
1	Port 2: NDI 8700340  s/n:34802401	67617	1	OK	0.7119855	-0.3574197	0.3439004	0.4970516	-71.545	80.876	473.854	0.1989183	0
1	Port 2: NDI 8700340  s/n:34802401	67618	1	OK	0.7156638	-0.3564862	0.3466159	0.4905103	-69.413	80.950	473.269	0.2021372	0
1	Port 2: NDI 8700340  s/n:34802401	67619	1	OK	0.7177848	-0.3554751	0.3503021	0.4855007	-67.552	80.806	472.729	0.1931503	0
1	Port 2: NDI 8700340  s/n:34802401	67620	1	OK	0.7187994	-0.3537003	0.3542573	0.4824162	-65.859	80.515	472.090	0.1906233	0
1	Port 2: NDI 8700340  s/n:34802401	67621	1	OK	0.7195776	-0.3520921	0.3598049	0.4783092	-63.894	80.576	471.486	0.1953037	0
1	Port 2: NDI 8700340  s/n:34802401	67622	1	OK	0.7205388	-0.3502384	0.3644236	0.4747129	-61.924	80.467	470.630	0.1909095	0
1	Port 2: NDI 8700340  s/n:34802401	67623	1	OK	0.7221960	-0.3493056	0.3687014	0.4695507	-60.219	79.985	469.825	0.2083647	0
1	Port 2: NDI 8700340  s/n:34802401	67624	1	OK	0.7248916	-0.3489557	0.3725347	0.4625796	-58.009	79.840	468.920	0.2007985	0
1	Port 2: NDI 8700340  s/n:34802401	67625	1	OK	0.7273262	-0.3485116	0.3766187	0.4557353	-55.863	79.781	467.893	0.1877915	0
1	Port 2: NDI 8700340  s/n:34802401	67626	1	OK	0.7282784	-0.3481743	0.3815776	0.4503152	-54.060	79.278	467.034	0.1828285	0
1	Port 2: NDI 8700340  s/n:34802401	67627	1	OK	0.7288768	-0.3470764	0.3864856	0.4459882	-52.287	79.191	465.941	0.2017869	0
1	Port 2: NDI 8700340  s/n:34802401	67628	1	OK	0.7286838	-0.3450131	0.3917785	0.4432781	-50.476	79.187	464.840	0.2223125	0
1	Port 2: NDI 8700340  s/n:34802401	67629	1	OK	0.7286530	-0.3439546	0.3973583	0.4391655	-48.585	79.115	463.889	0.1991217	0
1	Port 2: NDI 8700340  s/n:34802401	67630	1	OK	0.7289462	-0.3433277	0.4016706	0.4352290	-47.061	78.614	462.905	0.1860549	0
1	Port 2: NDI 8700340  s/n:34802401	67631	1	OK	0.7285988	-0.3415355	0.4071125	0.4321534	-45.527	78.291	461.855	0.1950640	0
1	Port 2: NDI 8700340  s/n:34802401	67632	1	OK	0.7288681	-0.3404854	0.4124059	0.4274837	-43.545	78.404	460.648	0.1996376	0
1	Port 2: NDI 8700340  s/n:34802401	67633	1	OK	0.7283667	-0.3389116	0.4178861	0.4242548	-41.974	77.929	459.586	0.1980128	0
1	Port 2: NDI 8700340  s/n:34802401	67634	1	OK	0.7278517	-0.3375569	0.4231871	0.4209512	-40.396	77.617	458.360	0.1879218	0
1	Port 2: NDI 8700340  s/n:34802401	67635	1	OK	0.7261516	-0.3347209	0.4301148	0.4191265	-38.518	77.521	457.110	0.2013110	0
1	Port 2: NDI 8700340  s/n:34802401	67636	1	OK	0.7248736	-0.3321685	0.4361958	0.4170799	-36.771	77.122	455.810	0.1955111	0
1	Port 2: NDI 8700340  s/n:34802401	67637	1	OK	0.7256565	-0.3315875	0.4413034	0.4107598	-35.140	76.691	454.566	0.1919046	0
1	Port 2: NDI 8700340  s/n:34802401	67638	1	OK	0.7258954	-0.3306281	0.4461320	0.4058660	-32.930	76.165	453.070	0.1911754	0
1	Port 2: NDI 8700340  s/n:34802401	67639	1	OK	0.7268397	-0.3302325	0.4511006	0.3989471	-30.949	75.630	451.673	0.1865878	0
1	Port 2: NDI 8700340  s/n:34802401	67640	1	OK	0.7266858	-0.3293601	0.4571378	0.3930326	-28.799	75.076	450.309	0.2106491	0
1	Port 2: NDI 8700340  s/n:34802401	67641	1	OK	0.7280713	-0.3291862	0.4613471	0.3856261	-26.967	74.429	448.751	0.1876873	0
1	Port 2: NDI 8700340  s/n:34802401	67642	1	OK	0.7278704	-0.3287244	0.4669505	0.3796078	-25.151	73.752	447.375	0.1842040	0
1	Port 2: NDI 8700340  s/n:34802401	67643	1	OK	0.7277835	-0.3282806	0.4724705	0.3732754	-23.184	73.266	445.975	0.1884817	0
1	Port 2: NDI 8700340  s/n:34802401	67644	1	OK	0.7273704	-0.3273147	0.4778133	0.3680921	-21.453	72.589	444.506	0.1910338	0
1	Port 2: NDI 8700340  s/n:34802401	67645	1	OK	0.7269898	-0.3268538	0.4830000	0.3624409	-19.794	71.833	443.155	0.1813865	0
1	Port 2: NDI 8700340  s/n:34802401	67646	1	OK	0.7263513	-0.3257063	0.4884937	0.3573558	-18.035	71.299	441.666	0.1690277	0
1	Port 2: NDI 8700340  s/n:34802401	67647	1	OK	0.7262246	-0.3252301	0.4934598	0.3511703	-16.431	70.489	440.272	0.1800767	0
1	Port 2: NDI 8700340  s/n:34802401	67648	1	OK	0.7265311	-0.3255109	0.4977468	0.3441561	-14.697	69.819	438.863	0.1745768	0
1	Port 2: NDI 8700340  s/n:34802401	67649	1	OK	0.7265511	-0.3262479	0.5016966	0.3376185	-13.092	68.871	437.509	0.1692236	0
1	Port 2: NDI 8700340  s/n:34802401	67650	1	OK	0.7262016	-0.3260849	0.5062606	0.3316628	-11.680	68.170	436.188	0.1701422	0
1	Port 2: NDI 8700340  s/n:34802401	67651	1	OK	0.7257050	-0.3254151	0.5106118	0.3267000	-10.211	67.567	434.691	0.1639561	0
1	Port 2: NDI 8700340  s/n:34802401	67652	1	OK	0.7243236	-0.3246630	0.5156126	0.3226344	-8.706	66.934	433.281	0.1709056	0
1	Port 2: NDI 8700340  s/n:34802401	67653	1	OK	0.7240966	-0.3252333	0.5193486	0.3165194	-7.338	66.379	431.847	0.1607758	0
1	Port 2: NDI 8700340  s/n:34802401	67654	1	OK	0.7234534	-0.3262668	0.5228503	0.3111151	-6.206	65.654	430.532	0.1683559	0
1	Port 2: NDI 8700340  s/n:34802401	67655	1	OK	0.7226364	-0.3270280	0.5263488	0.3062780	-5.318	64.861	429.173	0.1657106	0
1	Port 2: NDI 8700340  s/n:34802401	67656	1	OK	0.7211465	-0.3272971	0.5307423	0.3018889	-4.177	64.522	427.724	0.1587442	0
1	Port 2: NDI 8700340  s/n:34802401	67657	1	OK	0.7195125	-0.3284427	0.5349329	0.2971093	-3.308	63.928	426.436	0.1737947	0
1	Port 2: NDI 8700340  s/n:34802401	67658	1	OK	0.7185193	-0.3294123	0.5378204	0.2932010	-2.514	63.374	424.888	0.1522528	0
1	Port 2: NDI 8700340  s/n:34802401	67659	1	OK	0.7171541	-0.3314303	0.5413100	0.2877975	-1.380	63.026	423.458	0.1542444	0
1	Port 2: NDI 8700340  s/n:34802401	67660	1	OK	0.7151405	-0.3324704	0.5449094	0.2848004	-0.909	62.597	422.020	0.1704601	0
1	Port 2: NDI 8700340  s/n:34802401	67661	1	OK	0.7128036	-0.3330066	0.5487796	0.2825926	-0.417	62.310	420.556	0.1665028	0
1	Port 2: NDI 8700340  s/n:34802401	67662	1	OK	0.7102592	-0.3337706	0.5524525	0.2809364	0.023	62.021	419.064	0.1687600	0
1	Port 2: NDI 8700340  s/n:34802401	67663	1	OK	0.7080403	-0.3359267	0.5557774	0.2773874	0.356	61.864	417.595	0.1772452	0
1	Port 2: NDI 8700340  s/n:34802401	67664	1	OK	0.7054578	-0.3376058	0.5591207	0.2752010	0.697	61.786	416.107	0.1852953	0
1	Port 2: NDI 8700340  s/n:34802401	67665	1	OK	0.7033925	-0.3403881	0.5615061	0.2721870	1.074	61.681	414.585	0.1675516	0
1	Port 2: NDI 8700340  s/n:34802401	67666	1	OK	0.7013364	-0.3430678	0.5635900	0.2698111	1.178	61.552	413.028	0.1652464	0
1	Port 2: NDI 8700340  s/n:34802401	67667	1	OK	0.6993056	-0.3465536	0.5656161	0.2663658	1.204	61.564	411.486	0.1630612	0
1	Port 2: NDI 8700340  s/n:34802401	67668	1	OK	0.6961286	-0.3496328	0.5684876	0.2645445	1.285	61.613	410.114	0.1696585	0
1	Port 2: NDI 8700340  s/n:34802401	67669	1	OK	0.6936137	-0.3529439	0.5704744	0.2624683	1.368	61.770	408.613	0.1647363	0
1	Port 2: NDI 8700340  s/n:34802401	67670	1	OK	0.6912955	-0.3563793	0.5721528	0.2602799	1.129	61.833	407.152	0.1678480	0
1	Port 2: NDI 8700340  s/n:34802401	67671	1	OK	0.6888828	-0.3607690	0.5737975	0.2569876	1.150	61.978	405.762	0.1621050	0
1	Port 2: NDI 8700340  s/n:34802401	67672	1	OK	0.6863075	-0.3648148	0.5753943	0.2545852	1.355	62.142	404.271	0.1553315	0
1	Port 2: NDI 8700340  s/n:34802401	67673	1	OK	0.6845548	-0.3697881	0.5761439	0.2503989	1.092	62.198	402.825	0.1586239	0
1	Port 2: NDI 8700340  s/n:34802401	67674	1	OK	0.6826516	-0.3748521	0.5766899	0.2467823	0.842	62.089	401.408	0.1633954	0
1	Port 2: NDI 8700340  s/n:34802401	67675	1	OK	0.6808154	-0.3801251	0.5769862	0.2430684	0.547	62.012	399.946	0.1595580	0
1	Port 2: NDI 8700340  s/n:34802401	67676	1	OK	0.6780966	-0.3846942	0.5784536	0.2399725	0.770	62.326	398.463	0.1626246	0
1	Port 2: NDI 8700340  s/n:34802401	67677	1	OK	0.6758829	-0.3898092	0.5790300	0.2365489	0.504	62.302	397.043	0.1678206	0
1	Port 2: NDI 8700340  s/n:34802401	67678	1	OK	0.6739602	-0.3963491	0.5789451	0.2313171	0.177	62.225	395.766	0.1622948	0
1	Port 2: NDI 8700340  s/n:34802401	67679	1	OK	0.6726730	-0.4019038	0.5782887	0.2270827	-0.195	62.056	394.259	0.1804069	0
1	Port 2: NDI 8700340  s/n:34802401	67680	1	OK	0.6708849	-0.4095188	0.5776651	0.2202519	-0.358	61.877	393.023	0.1523504	0
1	Port 2: NDI 8700340  s/n:34802401	67681	1	OK	0.6694350	-0.4170872	0.5762889	0.2139772	-0.573	61.726	391.630	0.1784121	0
1	Port 2: NDI 8700340  s/n:34802401	67682	1	OK	0.6679258	-0.4250889	0.5747093	0.2070839	-0.784	61.626	390.220	0.1662620	0
1	Port 2: NDI 8700340  s/n:34802401	67683	1	OK	0.6664014	-0.4336892	0.5724263	0.2003768	-1.040	61.440	388.790	0.1633246	0
1	Port 2: NDI 8700340  s/n:34802401	67684	1	OK	0.6638617	-0.4407532	0.5715940	0.1957157	-1.174	61.573	387.287	0.1875417	0
1	Port 2: NDI 8700340  s/n:34802401	67685	1	OK	0.6612354	-0.4473720	0.5707414	0.1920424	-1.639	61.570	385.788	0.1996372	0
1	Port 2: NDI 8700340  s/n:34802401	67686	1	OK	0.6582741	-0.4537642	0.5704598	0.1880131	-2.098	61.629	384.320	0.1750943	0
1	Port 2: NDI 8700340  s/n:34802401	67687	1	OK	0.6553615	-0.4603610	0.5696749	0.1844979	-2.590	61.656	382.801	0.1671039	0
1	Port 2: NDI 8700340  s/n:34802401	67688	1	OK	0.6523895	-0.4664586	0.5691037	0.1814533	-3.041	61.812	381.228	0.1909542	0
1	Port 2: NDI 8700340  s/n:34802401	67689	1	OK	0.6493304	-0.4726716	0.5683788	0.1785975	-3.646	61.820	379.813	0.1760223	0
1	Port 2: NDI 8700340  s/n:34802401	67690	1	OK	0.6462484	-0.4785762	0.5677017	0.1761891	-4.312	61.988	378.359	0.1806173	0
1	Port 2: NDI 8700340  s/n:34802401	67691	1	OK	0.6429314	-0.4833380	0.5677151	0.1752802	-4.803	62.251	376.897	0.2026242	0
1	Port 2: NDI 8700340  s/n:34802401	67692	1	OK	0.6395210	-0.4877372	0.5679746	0.1747290	-5.590	62.426	375.530	0.1898777	0
1	Port 2: NDI 8700340  s/n:34802401	67693	1	OK	0.6362767	-0.4918797	0.5681240	0.1744747	-6.371	62.618	374.225	0.1844054	0
1	Port 2: NDI 8700340  s/n:34802401	67694	1	OK	0.6329179	-0.4960018	0.5682389	0.1746474	-7.074	62.808	372.947	0.1987635	0
1	Port 2: NDI 8700340  s/n:34802401	67695	1	OK	0.6296429	-0.5002073	0.5683171	0.1742358	-7.771	63.157	371.707	0.1955521	0
1	Port 2: NDI 8700340  s/n:34802401	67696	1	OK	0.6267011	-0.5040022	0.5681114	0.1745767	-8.598	63.251	370.598	0.2033321	0
1	Port 2: NDI 8700340  s/n:34802401	67697	1	OK	0.6236480	-0.5080915	0.5678261	0.1745843	-9.233	63.620	369.454	0.1914916	0
1	Port 2: NDI 8700340  s/n:34802401	67698	1	OK	0.6208272	-0.5116910	0.5675519	0.1750165	-10.038	63.831	368.465	0.2066644	0
1	Port 2: NDI 8700340  s/n:34802401	67699	1	OK	0.6183753	-0.5155996	0.5665930	0.1753321	-11.095	64.006	367.563	0.2024075	0
1	Port 2: NDI 8700340  s/n:34802401	67700	1	OK	0.6158864	-0.5194044	0.5656829	0.1758009	-11.734	64.489	366.580	0.1978804	0
1	Port 2: NDI 8700340  s/n:34802401	67701	1	OK	0.6135834	-0.5228197	0.5648301	0.1764708	-12.913	64.868	365.826	0.1924355	0
1	Port 2: NDI 8700340  s/n:34802401	67702	1	OK	0.6109007	-0.5260810	0.5639784	0.1787945	-13.932	65.312	365.122	0.2026118	0
1	Port 2: NDI 8700340  s/n:34802401	67703	1	OK	0.6081748	-0.5290380	0.5632496	0.1816372	-15.138	65.881	364.399	0.2020784	0
1	Port 2: NDI 8700340  s/n:34802401	67704	1	OK	0.6055565	-0.5313754	0.5626394	0.1854140	-16.314	66.605	363.640	0.2265297	0
1	Port 2: NDI 8700340  s/n:34802401	67705	1	OK	0.6031086	-0.5341707	0.5617281	0.1881040	-17.894	67.301	363.057	0.2074261	0
1	Port 2: NDI 8700340  s/n:34802401	67706	1	OK	0.6003686	-0.5371013	0.5603118	0.1926927	-19.471	67.818	362.500	0.2276123	0
1	Port 2: NDI 8700340  s/n:34802401	67707	1	OK	0.5977399	-0.5404067	0.5586038	0.1965438	-20.897	68.742	361.851	0.2359022	0
1	Port 2: NDI 8700340  s/n:34802401	67708	1	OK	0.5949299	-0.5439876	0.5566613	0.2006590	-22.767	69.536	361.397	0.2453762	0
1	Port 2: NDI 8700340  s/n:34802401	67709	1	OK	0.5919312	-0.5471431	0.5550549	0.2053434	-24.585	70.604	360.850	0.2419811	0
1	Port 2: NDI 8700340  s/n:34802401	67710	1	OK	0.5886977	-0.5504037	0.5532694	0.2106745	-26.506	71.556	360.311	0.2344517	0
1	Port 2: NDI 8700340  s/n:34802401	67711	1	OK	0.5854854	-0.5538073	0.5510321	0.2164903	-28.742	72.253	359.843	0.2710749	0
1	Port 2: NDI 8700340  s/n:34802401	67712	1	OK	0.5823970	-0.5575891	0.5484628	0.2215774	-30.693	73.252	359.209	0.2940883	0
1	Port 2: NDI 8700340  s/n:34802401	67713	1	OK	0.5793305	-0.5622896	0.5453793	0.2253177	-32.832	74.235	358.760	0.2503555	0
1	Port 2: NDI 8700340  s/n:34802401	67714	1	OK	0.5759536	-0.5665565	0.5425305	0.2301127	-35.092	75.132	358.234	0.2723045	0
1	Port 2: NDI 8700340  s/n:34802401	67715	1	OK	0.5725033	-0.5711928	0.5392252	0.2349785	-37.441	75.945	357.698	0.2702421	0
1	Port 2: NDI 8700340  s/n:34802401	67716	1	OK	0.5682871	-0.5746255	0.5373286	0.2411085	-39.624	76.923	357.076	0.2859235	0
1	Port 2: NDI 8700340  s/n:34802401	67717	1	OK	0.5646885	-0.5792613	0.5338631	0.2461166	-42.261	77.601	356.464	0.2757642	0
1	Port 2: NDI 8700340  s/n:34802401	67718	1	OK	0.5609857	-0.5836840	0.5305112	0.2513282	-44.549	78.342	355.818	0.2887303	0
1	Port 2: NDI 8700340  s/n:34802401	67719	1	OK	0.5568901	-0.5880601	0.5277711	0.2559617	-46.857	79.102	355.191	0.3087176	0
1	Port 2: NDI 8700340  s/n:34802401	67720	1	OK	0.5533351	-0.5936193	0.5235231	0.2595381	-49.270	79.667	354.616	0.3002015	0
1	Port 2: NDI 8700340  s/n:34802401	67721	1	OK	0.5496972	-0.5985535	0.5196802	0.2636270	-51.595	80.182	353.993	0.3076713	0
1	Port 2: NDI 8700340  s/n:34802401	67722	1	OK	0.5459395	-0.6035401	0.5158368	0.2675851	-53.929	80.692	353.303	0.2945665	0
1	Port 2: NDI 8700340  s/n:34802401	67723	1	OK	0.5417086	-0.6078256	0.5130162	0.2718716	-56.337	81.166	352.674	0.3360319	0
1	Port 2: NDI 8700340  s/n:34802401	67724	1	OK	0.5376850	-0.6125369	0.5094537	0.2759536	-58.615	81.621	351.989	0.3379928	0
1	Port 2: NDI 8700340  s/n:34802401	67725	1	OK	0.5336639	-0.6167183	0.5064222	0.2799963	-61.016	82.099	351.349	0.3324351	0
1	Port 2: NDI 8700340  s/n:34802401	67726	1	OK	0.5300906	-0.6213869	0.5025622	0.2833963	-63.502	82.361	350.724	0.3301295	0
1	Port 2: NDI 8700340  s/n:34802401	67727	1	OK	0.5260197	-0.6257559	0.4990564	0.2875335	-65.412	82.837	350.074	0.3215866	0
1	Port 2: NDI 8700340  s/n:34802401	67728	1	OK	0.5222319	-0.6303732	0.4953882	0.2906786	-67.905	83.019	349.626	0.3371855	0
1	Port 2: NDI 8700340  s/n:34802401	67729	1	OK	0.5186650	-0.6351063	0.4912944	0.2936943	-69.974	83.475	349.047	0.3344569	0
1	Port 2: NDI 8700340  s/n:34802401	67730	1	OK	0.5153883	-0.6393853	0.4868190	0.2976048	-72.327	83.578	348.479	0.3182441	0
1	Port 2: NDI 8700340  s/n:34802401	67731	1	OK	0.5122501	-0.6440864	0.4821328	0.3005003	-74.692	83.723	348.045	0.3077367	0
1	Port 2: NDI 8700340  s/n:34802401	67732	1	OK	0.5086098	-0.6479116	0.4785078	0.3042317	-76.761	84.067	347.727	0.3292399	0
1	Port 2: NDI 8700340  s/n:34802401	67733	1	OK	0.5055329	-0.6518505	0.4742016	0.3076691	-79.104	84.189	347.447	0.3328204	0
1	Port 2: NDI 8700340  s/n:34802401	67734	1	OK	0.5026691	-0.6557072	0.4695236	0.3113189	-81.230	84.448	347.138	0.3096865	0
1	Port 2: NDI 8700340  s/n:34802401	67735	1	OK	0.4994324	-0.6592603	0.4648528	0.3159985	-83.249	84.649	346.897	0.3118195	0
1	Port 2: NDI 8700340  s/n:34802401	67736	1	OK	0.4970776	-0.6628480	0.4596565	0.3197848	-85.800	84.718	346.723	0.2981534	0
1	Port 2: NDI 8700340  s/n:34802401	67737	1	OK	0.4940085	-0.6661256	0.4553435	0.3238744	-88.177	85.000	346.723	0.3067684	0
1	Port 2: NDI 8700340  s/n:34802401	67738	1	OK	0.4910462	-0.6692499	0.4505662	0.3285853	-90.595	85.194	346.804	0.3174269	0
1	Port 2: NDI 8700340  s/n:34802401	67739	1	OK	0.4880833	-0.6722713	0.4455902	0.3335796	-92.969	85.410	346.948	0.2832464	0
1	Port 2: NDI 8700340  s/n:34802401	67740	1	OK	0.4851249	-0.6745964	0.4411247	0.3390907	-95.758	85.470	347.124	0.3374054	0
1	Port 2: NDI 8700340  s/n:34802401	67741	1	OK	0.4819570	-0.6769592	0.4368526	0.3443885	-98.255	85.755	347.420	0.3319167	0
1	Port 2: NDI 8700340  s/n:34802401	67742	1	OK	0.4792659	-0.6790936	0.4314320	0.3507172	-100.843	85.835	347.588	0.3130644	0
1	Port 2: NDI 8700340  s/n:34802401	67743	1	OK	0.4766643	-0.6815143	0.4260052	0.3561586	-103.393	86.019	348.039	0.3387137	0
1	Port 2: NDI 8700340  s/n:34802401	67744	1	OK	0.4741394	-0.6837443	0.4201777	0.3621275	-105.913	86.089	348.436	0.2974302	0
1	Port 2: NDI 8700340  s/n:34802401	67745	1	OK	0.4716958	-0.6856766	0.4146515	0.3679876	-108.368	86.373	348.976	0.3046971	0
1	Port 2: NDI 8700340  s/n:34802401	67746	1	OK	0.4697709	-0.6878903	0.4083235	0.3733553	-111.017	86.454	349.666	0.3230704	0
1	Port 2: NDI 8700340  s/n:34802401	67747	1	OK	0.4685154	-0.6904582	0.4007629	0.3783515	-113.779	86.278	350.498	0.3101014	0
1	Port 2: NDI 8700340  s/n:34802401	67748	1	OK	0.4674801	-0.6924435	0.3938703	0.3832109	-116.093	86.547	351.380	0.3283926	0
1	Port 2: NDI 8700340  s/n:34802401	67749	1	OK	0.4670480	-0.6947716	0.3856698	0.3878369	-118.732	86.478	352.313	0.3315152	0
1	Port 2: NDI 8700340  s/n:34802401	67750	1	OK	0.4660526	-0.6960898	0.3787916	0.3934092	-121.142	86.640	353.270	0.3127625	0
1	Port 2: NDI 8700340  s/n:34802401	67751	1	OK	0.4652160	-0.6974977	0.3713343	0.3989760	-123.730	86.612	354.482	0.3235156	0
1	Port 2: NDI 8700340  s/n:34802401	67752	1	OK	0.4645231	-0.6981384	0.3646774	0.4047610	-126.163	86.585	355.724	0.3187293	0
1	Port 2: NDI 8700340  s/n:34802401	67753	1	OK	0.4642914	-0.6984814	0.3575159	0.4107793	-128.484	86.640	356.971	0.3064135	0
1	Port 2: NDI 8700340  s/n:34802401	67754	1	OK	0.4652814	-0.6995319	0.3493836	0.4148486	-130.759	86.687	358.406	0.3332179	0
1	Port 2: NDI 8700340  s/n:34802401	67755	1	OK	0.4659999	-0.7000516	0.3418004	0.4194572	-132.823	86.676	359.911	0.2855795	0
1	Port 2: NDI 8700340  s/n:34802401	67756	1	OK	0.4670729	-0.6999115	0.3344936	0.4243594	-134.612	86.814	361.466	0.3047668	0
1	Port 2: NDI 8700340  s/n:34802401	67757	1	OK	0.4677316	-0.6988058	0.3286686	0.4299705	-136.682	86.734	363.044	0.2869532	0
1	Port 2: NDI 8700340  s/n:34802401	67758	1	OK	0.4692131	-0.6981759	0.3218134	0.4345407	-138.512	86.856	364.694	0.2876333	0
